gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,charge_per_tenure,total_services,is_new_customer,is_high_value,no_support_services,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,1,0,0.1388888888888889,1,1,0.49303482587064673,0.07520610722181283,0,0.07320478594967568,0.5,1,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
1,1,0,0,0.15277777777777776,1,1,0.926865671641791,0.13622075350036847,0,0.1119176122278413,0.875,1,1,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,0,1,1,0.20833333333333331,1,0,0.27910447761194024,0.07362863854089906,0,0.032628235094131146,0.125,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,0.3194444444444444,1,0,0.021393034825870627,0.05512504605747974,0,0.007267009476860311,0.125,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,0,1,0.013888888888888888,1,0,0.01791044776119402,0.002308631171702285,0,0.12112107432748292,0.125,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,0,0,0.041666666666666664,1,0,0.26616915422885573,0.01463476418570376,1,0.1363222982448685,0.125,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,0.6527777777777778,1,1,0.7746268656716417,0.5056477984524688,0,0.021563398637258653,0.625,0,1,0,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
0,0,0,1,0.20833333333333331,1,0,0.013930348258706454,0.03115788504053059,0,0.011959224002379839,0.125,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,0,0,0.9166666666666666,1,0,0.808457711442786,0.7726717943994106,1,0.015147753646031879,0.625,0,1,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,1,1,0,0.9444444444444444,1,1,0.4218905472636816,0.457799834193073,0,0.007626695342991884,0.5,0,0,0,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
0,0,1,1,0.2361111111111111,1,0,0.799502487562189,0.19631425018422996,1,0.06469385538698362,0.625,0,1,0,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False
0,0,0,0,0.09722222222222221,1,1,0.4104477611940298,0.04789402173913044,1,0.08901236666525011,0.375,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1,1,1,0,0.16666666666666666,1,1,0.618905472636816,0.10940954310980106,1,0.07351284557523138,0.25,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,1,1,0,0.29166666666666663,1,0,0.5318407960199005,0.17237587509211497,0,0.03716180975965941,0.625,0,1,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False
1,0,0,0,0.29166666666666663,0,1,0.17661691542288555,0.08982935703758291,0,0.01702512353143436,0.25,0,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0,1,1,0.7777777777777777,1,0,0.4671641791044776,0.40440194362564486,0,0.010913561580207372,0.5,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0,0,1,1,0.08333333333333333,1,1,0.3054726368159204,0.031463015843773035,0,0.08349472124917284,0.25,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,0,0,0.9027777777777777,0,1,0.35074626865671643,0.40506401989683133,0,0.006778163686072402,0.5,0,0,1,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
1,0,1,0,0.5833333333333333,1,0,0.618905472636816,0.38871361459100967,0,0.019935898512896896,0.75,0,1,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False
0,0,1,1,0.9444444444444444,1,1,0.9034825870646767,0.8645622236551217,0,0.016331093303375937,0.875,0,1,0,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,1,1,0.6666666666666666,1,0,0.0800995024875622,0.14335966285924837,0,0.0033796494246842424,0.25,0,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,1,0,0,0.6944444444444444,1,1,0.8810945273631839,0.6157827468680914,0,0.02270546738095179,0.75,0,1,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False
0,1,0,0,0.09722222222222221,1,1,0.46467661691542295,0.056840687177597646,0,0.09746610853767373,0.5,1,0,1,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0,1,1,0.875,1,0,0.010945273631840807,0.14552436440677968,0,0.00047105414134545904,0.125,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
1,0,0,0,0.2361111111111111,1,0,0.028358208955223896,0.044393653279292566,0,0.011265517355356292,0.125,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,0,1,1,0.5833333333333333,1,1,0.5940298507462687,0.3896462785556375,1,0.019214435583737637,0.25,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,0,1,1,0.05555555555555555,1,0,0.005970149253731349,0.00969509948415623,0,0.04350176363095492,0.125,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,1,0.861111111111111,1,0,0.0771144278606965,0.18868598010316878,0,0.0018404630703300535,0.25,0,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,1,0,0,0.027777777777777776,1,1,0.5616915422885572,0.01904476787030214,1,0.30570736475287924,0.25,1,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,0.027777777777777776,1,1,0.5184079601990049,0.01384602984524687,0,0.28771407929964726,0.125,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,0.6666666666666666,1,1,0.782587064676617,0.5150895817980841,0,0.021258973182575486,0.75,0,1,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0,1,0,0.375,1,0,0.012935323383084563,0.05993805268975682,0,0.005383475901090963,0.125,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,1,0.9722222222222222,1,1,0.618407960199005,0.6583744012527636,0,0.010771287022633016,0.75,0,1,0,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,1,0,0,0.013888888888888888,1,1,0.7019900497512437,0.01022476050110538,1,0.5476860311928946,0.5,1,1,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0,1,0,0.6388888888888888,1,1,0.7601990049751244,0.49655720338983056,0,0.021709162291119823,0.625,0,1,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
1,0,0,0,0.41666666666666663,1,1,0.7164179104477612,0.3172611919675756,1,0.03284589580525895,0.375,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,0.20833333333333331,1,1,0.46169154228855724,0.11451616617538689,1,0.04685999320045898,0.5,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,1,1,0.9583333333333333,1,0,0.7711442786069651,0.7497294123065587,0,0.013693182853014565,0.625,0,1,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False
1,0,0,0,0.9027777777777777,1,1,0.012935323383084563,0.1403198691967576,0,0.00039496576405335026,0.125,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,1,1,1,1.0,1,1,0.854228855721393,0.8575557295504791,0,0.014415026985678469,0.75,0,1,0,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
1,1,1,0,0.18055555555555555,1,1,0.7044776119402985,0.1346432848194547,1,0.07565035788655695,0.5,0,1,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
1,0,0,0,0.2361111111111111,1,1,0.01840796019900498,0.03218266396462786,0,0.010576119445270779,0.125,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,1,0,0.7083333333333333,1,1,0.9283582089552239,0.6586622605011055,0,0.02333926113833471,0.875,0,1,0,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False
1,0,1,1,0.7083333333333333,1,0,0.4203980099502488,0.3594153002947679,0,0.011156804607996654,0.5,0,0,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False
0,0,1,0,1.0,1,1,0.7233830845771144,0.7448185335298454,0,0.01217967787174366,1.0,0,1,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,1,1,0.9305555555555555,1,0,0.6880597014925374,0.681512527634488,1,0.012668644866471514,0.5,0,1,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
1,0,0,0,0.4722222222222222,1,0,0.014427860696517386,0.07779108327192337,0,0.003703807135875471,0.125,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,0,0.9305555555555555,0,1,0.32537313432835824,0.405501565954311,0,0.0060169688546023135,0.5,0,0,0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
0,0,1,0,0.6805555555555555,1,1,0.01791044776119402,0.10628914885777452,0,0.0016952955675491907,0.125,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,0,1,1,0.736111111111111,1,1,0.011442786069651711,0.12784980655858513,0,0.001177327937771607,0.125,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0,0.375,1,0,0.4099502487562189,0.1855713430361091,0,0.023066532294784396,0.5,0,0,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
0,1,0,0,0.3194444444444444,1,1,0.7611940298507462,0.26409358879882094,1,0.04570956043800377,0.5,0,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,0.9583333333333333,1,1,0.6293532338308457,0.6394217483419308,0,0.011167031939629792,0.875,0,1,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False
0,0,1,1,0.027777777777777776,0,0,0.10746268656716418,0.005152680545320561,0,0.116881277180457,0.125,1,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,0,0,0,0.4861111111111111,1,1,0.6786069651741293,0.348781779661017,1,0.02651844611599829,0.375,0,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,0,0.6388888888888888,1,0,0.5208955223880596,0.3720350497420782,0,0.01535936749801303,0.625,0,1,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True
0,0,0,0,0.75,1,1,0.7855721393034826,0.5906238485630066,0,0.01864959569774495,0.625,0,1,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
0,0,1,0,0.7777777777777777,1,1,0.7960199004975124,0.6342517962417098,1,0.018108698715468288,0.625,0,1,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False
0,0,1,0,0.125,1,1,0.572139303482587,0.07552275239498896,1,0.09071862649271176,0.25,1,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,0.2777777777777778,1,0,0.4074626865671642,0.1371591746499632,0,0.03170124111860545,0.5,0,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,0,0,0.15277777777777776,1,1,0.5736318407960199,0.09976050110537953,0,0.0752071735157877,0.25,1,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,1,0,0.41666666666666663,1,1,0.7144278606965173,0.3025055268975682,0,0.03276583669311999,0.5,0,1,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,1,0,0.9444444444444444,1,0,0.5243781094527363,0.545948093220339,0,0.009479077553569481,0.625,0,1,0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
1,1,1,0,0.5277777777777778,1,1,0.8393034825870646,0.46163411938098753,0,0.029364864025524438,0.75,0,1,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,1,1,0,0.2361111111111111,1,1,0.6676616915422885,0.16850704679439943,1,0.055559333078350544,0.5,0,1,0,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,0.6666666666666666,1,1,0.8741293532338307,0.5852523949889463,1,0.023588856731762448,0.75,0,1,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
0,0,0,0,0.013888888888888888,1,0,0.254228855721393,0.005043294030950627,0,0.2684798776082614,0.125,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
