churn_prob,risk_segment,recommended_action
0.7172083925168142,High Risk,Send onboarding assistance email
0.7168317804324942,High Risk,Send onboarding assistance email
0.7166682321688296,High Risk,Send onboarding assistance email
0.7166682321688296,High Risk,Send onboarding assistance email
0.7164348852391567,High Risk,Assign dedicated support agent
0.716412055713597,High Risk,Assign dedicated support agent
0.7164027891940825,High Risk,Send onboarding assistance email
0.7162474795878088,High Risk,Send onboarding assistance email
0.7161583217149666,High Risk,Assign dedicated support agent
0.7161481886135741,High Risk,Send onboarding assistance email
0.7160954242684512,High Risk,Assign dedicated support agent
0.7156491340900386,High Risk,Assign dedicated support agent
0.7152712638195104,High Risk,Assign dedicated support agent
0.7152288617252203,High Risk,Assign dedicated support agent
0.715141740431114,High Risk,Assign dedicated support agent
0.7149093959369095,High Risk,Assign dedicated support agent
0.7148683222371645,High Risk,Assign dedicated support agent
0.714685333562113,High Risk,Send onboarding assistance email
0.7145661105337772,High Risk,Assign dedicated support agent
0.7145429442154184,High Risk,Assign dedicated support agent
0.7141728351024099,High Risk,Send onboarding assistance email
0.7141249111189549,High Risk,Send onboarding assistance email
0.7134300867862557,High Risk,Send onboarding assistance email
0.7134118726883668,High Risk,Assign dedicated support agent
0.7131549744322692,High Risk,Assign dedicated support agent
0.7130717040422883,High Risk,Assign dedicated support agent
0.7130480146066435,High Risk,Send onboarding assistance email
0.7129889150655643,High Risk,Assign dedicated support agent
0.7129675882165586,High Risk,Assign dedicated support agent
0.7129434270246064,High Risk,Assign dedicated support agent
0.7128972227793682,High Risk,Send onboarding assistance email
0.7128879197755587,High Risk,Assign dedicated support agent
0.7127955089016272,High Risk,Assign dedicated support agent
0.712531722534948,High Risk,Send onboarding assistance email
0.7125183826539022,High Risk,Send onboarding assistance email
0.7125183826539022,High Risk,Send onboarding assistance email
0.7124933062979503,High Risk,Assign dedicated support agent
0.7120032647461559,High Risk,Assign dedicated support agent
0.7118106119927868,High Risk,Assign dedicated support agent
0.7117715390492569,High Risk,Send onboarding assistance email
0.7116470915801937,High Risk,Send onboarding assistance email
0.7115538935673864,High Risk,Assign dedicated support agent
0.711257963678859,High Risk,Assign dedicated support agent
0.7112121705895956,High Risk,Assign dedicated support agent
0.7110017516554186,High Risk,Send onboarding assistance email
0.7108642267081515,High Risk,Send onboarding assistance email
0.7107453250496654,High Risk,Assign dedicated support agent
0.7106702197362132,High Risk,Send onboarding assistance email
0.71013312717065,High Risk,Send onboarding assistance email
0.7100126491961103,High Risk,Send onboarding assistance email
0.7098837606251922,High Risk,Assign dedicated support agent
0.7096700604304944,High Risk,Send onboarding assistance email
0.7095903544036779,High Risk,Assign dedicated support agent
0.709344977798228,High Risk,Assign dedicated support agent
0.7092274192734541,High Risk,Send onboarding assistance email
0.709223243988205,High Risk,Send onboarding assistance email
0.7091575943417279,High Risk,Assign dedicated support agent
0.7090812484608006,High Risk,Assign dedicated support agent
0.7090387885290633,High Risk,Send onboarding assistance email
0.708073320956561,High Risk,Send onboarding assistance email
0.708054357449482,High Risk,Send onboarding assistance email
0.7077495657475523,High Risk,Assign dedicated support agent
0.7077257109129742,High Risk,Assign dedicated support agent
0.7071538439422302,High Risk,Assign dedicated support agent
0.7070239606098764,High Risk,Send onboarding assistance email
0.7066422974426861,High Risk,Assign dedicated support agent
0.7065858809115774,High Risk,Assign dedicated support agent
0.7065816659740025,High Risk,Assign dedicated support agent
0.7065812265556035,High Risk,Send onboarding assistance email
0.7064024689346874,High Risk,Send onboarding assistance email
0.7063671475246694,High Risk,Assign dedicated support agent
0.7061489738092707,High Risk,Send onboarding assistance email
0.7056353902784358,High Risk,Assign dedicated support agent
0.7056244421631068,High Risk,Assign dedicated support agent
0.7055816642412414,High Risk,Assign dedicated support agent
0.7052109927611283,High Risk,Assign dedicated support agent
0.7051631640010728,High Risk,Assign dedicated support agent
0.7051585856861962,High Risk,Send onboarding assistance email
0.7050115879595619,High Risk,Send onboarding assistance email
0.7045993820912984,High Risk,Assign dedicated support agent
0.7043357365937913,High Risk,Assign dedicated support agent
0.704333079324784,High Risk,Send onboarding assistance email
0.7042116485579021,High Risk,Assign dedicated support agent
0.7041764437894713,High Risk,Assign dedicated support agent
0.7040276765204859,High Risk,Assign dedicated support agent
0.7040236066435299,High Risk,Assign dedicated support agent
0.7039165664511141,High Risk,Assign dedicated support agent
0.7039140007582563,High Risk,Offer service bundle discount
0.7037907178359062,High Risk,Offer service bundle discount
0.7035810735007892,High Risk,Send onboarding assistance email
0.7033058848502002,High Risk,Send onboarding assistance email
0.7032397773236272,High Risk,Assign dedicated support agent
0.7029086197042221,High Risk,Send onboarding assistance email
0.702756949073007,High Risk,Assign dedicated support agent
0.7026577573336819,High Risk,Send onboarding assistance email
0.7022635853021613,High Risk,Offer service bundle discount
0.7019820751994226,High Risk,Assign dedicated support agent
0.7018947084685719,High Risk,Offer service bundle discount
0.7017206745644299,High Risk,Send onboarding assistance email
0.7016878106826343,High Risk,Send onboarding assistance email
0.7011379239180152,High Risk,Assign dedicated support agent
0.7010368701767254,High Risk,Offer service bundle discount
0.7010356177251431,High Risk,Assign dedicated support agent
0.7009706956941053,High Risk,Assign dedicated support agent
0.7009069666303637,High Risk,Assign dedicated support agent
0.7007467428869153,High Risk,Assign dedicated support agent
0.7005091452981147,High Risk,Assign dedicated support agent
0.700490158785146,High Risk,Send onboarding assistance email
0.7004450383232178,High Risk,Send onboarding assistance email
0.7003764161431486,High Risk,Send onboarding assistance email
0.7000949989500157,High Risk,Send onboarding assistance email
0.6994387802845707,Medium Risk,Send onboarding assistance email
0.6993885015452612,Medium Risk,Offer service bundle discount
0.6992592095809792,Medium Risk,Send onboarding assistance email
0.69909272144197,Medium Risk,Send onboarding assistance email
0.6990238916300306,Medium Risk,Offer service bundle discount
0.6989941593647544,Medium Risk,Send onboarding assistance email
0.6988543310089197,Medium Risk,Send onboarding assistance email
0.6983606367060213,Medium Risk,Offer service bundle discount
0.6982213513930954,Medium Risk,Offer service bundle discount
0.6977143773546238,Medium Risk,Send onboarding assistance email
0.6976481313420564,Medium Risk,Offer service bundle discount
0.6974451393565989,Medium Risk,Offer service bundle discount
0.697421137154825,Medium Risk,Offer service bundle discount
0.6973670589407058,Medium Risk,Offer service bundle discount
0.6972314923635523,Medium Risk,Send onboarding assistance email
0.6969873630292568,Medium Risk,Offer service bundle discount
0.6969622291436885,Medium Risk,Send onboarding assistance email
0.696738222311119,Medium Risk,Send onboarding assistance email
0.696738222311119,Medium Risk,Send onboarding assistance email
0.6964679227538844,Medium Risk,Offer service bundle discount
0.6964678285669669,Medium Risk,Send onboarding assistance email
0.6962914061630925,Medium Risk,Offer service bundle discount
0.6960393058170448,Medium Risk,Send onboarding assistance email
0.695834660052445,Medium Risk,Offer service bundle discount
0.6956803855683913,Medium Risk,Offer service bundle discount
0.6956188556229198,Medium Risk,Send onboarding assistance email
0.6951177493505237,Medium Risk,Offer service bundle discount
0.6950744252939439,Medium Risk,Offer service bundle discount
0.6947262809480056,Medium Risk,Send onboarding assistance email
0.6947029345773532,Medium Risk,Send onboarding assistance email
0.6944567256048583,Medium Risk,Send onboarding assistance email
0.6941507044009161,Medium Risk,Offer service bundle discount
0.6941314757302501,Medium Risk,Offer service bundle discount
0.6939350057149131,Medium Risk,Offer service bundle discount
0.6938437018488659,Medium Risk,Offer service bundle discount
0.6934080122836415,Medium Risk,Send onboarding assistance email
0.6932512237534728,Medium Risk,Send onboarding assistance email
0.6922829982754538,Medium Risk,Offer service bundle discount
0.6922783760727775,Medium Risk,Send onboarding assistance email
0.6922720627693547,Medium Risk,Send onboarding assistance email
0.6921486698790492,Medium Risk,Offer service bundle discount
0.692114660273358,Medium Risk,Send onboarding assistance email
0.6918458799083589,Medium Risk,Send onboarding assistance email
0.6917716806543749,Medium Risk,Offer service bundle discount
0.6913887246550781,Medium Risk,Send onboarding assistance email
0.6913855131589947,Medium Risk,Offer service bundle discount
0.6907515754357363,Medium Risk,Offer service bundle discount
0.6907067679317683,Medium Risk,Offer service bundle discount
0.6905302776885591,Medium Risk,Offer service bundle discount
0.6905231927992267,Medium Risk,Send onboarding assistance email
0.6905033464538949,Medium Risk,Send onboarding assistance email
0.6904519823956154,Medium Risk,Offer service bundle discount
0.6902198527249058,Medium Risk,Offer service bundle discount
0.690035174430736,Medium Risk,Offer service bundle discount
0.6900238838297067,Medium Risk,Send onboarding assistance email
0.6899763900769648,Medium Risk,Send onboarding assistance email
0.6897353430463401,Medium Risk,Send onboarding assistance email
0.6895377295949833,Medium Risk,Offer service bundle discount
0.6892345635333565,Medium Risk,Offer service bundle discount
0.6892279526596898,Medium Risk,Offer service bundle discount
0.6889874833355892,Medium Risk,Offer service bundle discount
0.6883519826342516,Medium Risk,Offer service bundle discount
0.6883240785026093,Medium Risk,Offer service bundle discount
0.6875230592214063,Medium Risk,Send onboarding assistance email
0.687191473931381,Medium Risk,Send onboarding assistance email
0.6869420422136058,Medium Risk,Send onboarding assistance email
0.6867600831202494,Medium Risk,Send onboarding assistance email
0.6866896649477985,Medium Risk,Offer service bundle discount
0.6865731869532002,Medium Risk,Send onboarding assistance email
