churn_prob,risk_segment,recommended_action,Churn
0.9497889147737427,High Risk,Assign dedicated support agent,1
0.26153154630098213,Low Risk,No action needed,0
0.11993073547199923,Low Risk,No action needed,0
0.7780862450563154,High Risk,Assign dedicated support agent,0
0.6218082610213859,Medium Risk,Send onboarding assistance email,1
0.13108487846554484,Low Risk,No action needed,0
0.7673939276311086,High Risk,Assign dedicated support agent,0
0.009802590552833551,Low Risk,No action needed,0
0.15486734892213738,Low Risk,No action needed,0
0.1258578212151678,Low Risk,No action needed,0
0.27594830549985166,Low Risk,No action needed,0
0.015795311186301626,Low Risk,No action needed,0
0.4497284470790907,Medium Risk,Send re-engagement email,0
0.00860565432467424,Low Risk,No action needed,0
0.15033376912556737,Low Risk,No action needed,0
0.7729402384035718,High Risk,Assign dedicated support agent,0
0.82474872620959,High Risk,Assign dedicated support agent,0
0.6947262809480056,Medium Risk,Send onboarding assistance email,1
0.2925669395653631,Low Risk,No action needed,0
0.04300560196881933,Low Risk,No action needed,0
0.8456274987669126,High Risk,Assign dedicated support agent,0
0.7828310242486931,High Risk,Assign dedicated support agent,0
0.24803536439502555,Low Risk,No action needed,0
0.28226451951705156,Low Risk,No action needed,0
0.0602770742954492,Low Risk,No action needed,0
0.16571221800015176,Low Risk,No action needed,0
0.7298028321169296,High Risk,Send onboarding assistance email,1
0.9501132618880419,High Risk,Send onboarding assistance email,1
0.3984017603511608,Low Risk,No action needed,0
0.3916032983994506,Low Risk,No action needed,0
0.7504021419155668,High Risk,Send onboarding assistance email,1
0.03296913760037735,Low Risk,No action needed,0
0.5395062676712147,Medium Risk,Send re-engagement email,1
0.43877247047034784,Medium Risk,Send re-engagement email,0
0.16365117805009785,Low Risk,No action needed,0
0.9518906315120002,High Risk,Send onboarding assistance email,1
0.05888189531914012,Low Risk,No action needed,0
0.4096788262180381,Medium Risk,Send re-engagement email,0
0.8680589878715257,High Risk,Assign dedicated support agent,1
0.014609709297275906,Low Risk,No action needed,0
0.41247707894916247,Medium Risk,Send re-engagement email,0
0.0183524110954564,Low Risk,No action needed,0
0.059315034515400475,Low Risk,No action needed,0
0.9014775836110163,High Risk,Assign dedicated support agent,1
0.024785185872092937,Low Risk,No action needed,0
0.4232730896679369,Medium Risk,Send re-engagement email,0
0.16798318875894935,Low Risk,No action needed,0
0.7642224240293456,High Risk,Assign dedicated support agent,1
0.13557124964522613,Low Risk,No action needed,0
0.06362822000257942,Low Risk,No action needed,0
0.14583030598704086,Low Risk,No action needed,0
0.409385289895989,Medium Risk,Send re-engagement email,0
0.21429806604876192,Low Risk,No action needed,0
0.06240113289529803,Low Risk,No action needed,0
0.013086057249161493,Low Risk,No action needed,0
0.08787045447670103,Low Risk,No action needed,0
0.14603792536419402,Low Risk,No action needed,0
0.046497509028634455,Low Risk,No action needed,0
0.5539459091404434,Medium Risk,Send re-engagement email,0
0.7639397119343734,High Risk,Send onboarding assistance email,0
0.057916544762918125,Low Risk,No action needed,0
0.3844237679735329,Low Risk,No action needed,0
0.03567355047782532,Low Risk,No action needed,0
0.05045637388668266,Low Risk,No action needed,0
0.12292614256752174,Low Risk,No action needed,0
0.26690408299824203,Low Risk,No action needed,0
0.5378857649301588,Medium Risk,Send re-engagement email,1
0.8047091165757644,High Risk,Assign dedicated support agent,1
0.8390799160274461,High Risk,Assign dedicated support agent,1
0.02580202924139322,Low Risk,No action needed,0
0.6014464795020517,Medium Risk,Send onboarding assistance email,0
0.35771933339905426,Low Risk,No action needed,0
0.009901224564258543,Low Risk,No action needed,0
0.19024217203386054,Low Risk,No action needed,0
0.0027876180902680105,Low Risk,No action needed,0
0.7042116485579021,High Risk,Assign dedicated support agent,0
0.24697458277543555,Low Risk,No action needed,1
0.49862850929464175,Medium Risk,Send re-engagement email,0
0.3216184938806028,Low Risk,No action needed,0
0.9060268665033118,High Risk,Assign dedicated support agent,1
0.2758186062064835,Low Risk,No action needed,1
0.018204803522718308,Low Risk,No action needed,0
0.4776538232998042,Medium Risk,Send re-engagement email,1
0.48958342857470805,Medium Risk,Send re-engagement email,0
0.029327807226480148,Low Risk,No action needed,0
0.47445877385255564,Medium Risk,Send re-engagement email,0
0.6478124613811677,Medium Risk,Send onboarding assistance email,1
0.12843917418811754,Low Risk,No action needed,0
0.1599834259706085,Low Risk,No action needed,0
0.002675471663219671,Low Risk,No action needed,0
0.0030613929493985208,Low Risk,No action needed,0
0.6542473632578879,Medium Risk,Offer service bundle discount,1
0.2282561494466869,Low Risk,No action needed,0
0.039625996129382335,Low Risk,No action needed,0
0.09102186098812712,Low Risk,No action needed,0
0.9079180169173421,High Risk,Assign dedicated support agent,1
0.6855420723786704,Medium Risk,Send onboarding assistance email,0
0.5196029376552146,Medium Risk,Send re-engagement email,0
0.1893474469976551,Low Risk,No action needed,0
0.03675279759952416,Low Risk,No action needed,0
0.09065955346052408,Low Risk,No action needed,0
0.05215450110351785,Low Risk,No action needed,0
0.035769875500925224,Low Risk,No action needed,0
0.9150444399980343,High Risk,Assign dedicated support agent,1
0.7503873358644364,High Risk,Assign dedicated support agent,1
0.7554374779610008,High Risk,Assign dedicated support agent,1
0.1714768463445807,Low Risk,No action needed,0
0.5584355447071908,Medium Risk,Send re-engagement email,0
0.5375713287784532,Medium Risk,Send re-engagement email,0
0.5763318151062741,Medium Risk,Send re-engagement email,0
0.03375540477317409,Low Risk,No action needed,0
0.004298647186958934,Low Risk,No action needed,0
0.36115935393013343,Low Risk,No action needed,0
0.2075292159839702,Low Risk,No action needed,0
0.24820362288155662,Low Risk,No action needed,0
0.03401310884933802,Low Risk,No action needed,0
0.4039099274989619,Medium Risk,Send re-engagement email,0
0.6668735576038897,Medium Risk,Offer service bundle discount,1
0.6742351410986935,Medium Risk,Offer service bundle discount,1
0.6374337412359005,Medium Risk,Offer service bundle discount,1
0.0049105360534414675,Low Risk,No action needed,0
0.22742854438452645,Low Risk,No action needed,0
0.42947916116435103,Medium Risk,Send re-engagement email,0
0.1745093528956431,Low Risk,No action needed,0
0.10708498541471903,Low Risk,No action needed,0
0.8142964091336709,High Risk,Assign dedicated support agent,0
0.024385137654538605,Low Risk,No action needed,0
0.2128555280713277,Low Risk,No action needed,0
0.6495010928160297,Medium Risk,Offer service bundle discount,1
0.5238959064629886,Medium Risk,Send re-engagement email,0
0.8125503735509138,High Risk,Send onboarding assistance email,1
0.7405852787796908,High Risk,Send onboarding assistance email,0
0.653428724323802,Medium Risk,Offer service bundle discount,1
0.6036584539460271,Medium Risk,Send onboarding assistance email,1
0.5672695680926444,Medium Risk,Send re-engagement email,0
0.16213670010399986,Low Risk,No action needed,0
0.37053264985294426,Low Risk,No action needed,1
0.10694906607193318,Low Risk,No action needed,0
0.23327923179341464,Low Risk,No action needed,0
0.006797507206928436,Low Risk,No action needed,0
0.1388909034859348,Low Risk,No action needed,0
0.3296050316722827,Low Risk,No action needed,0
0.04408108086503644,Low Risk,No action needed,0
0.027293817369043884,Low Risk,No action needed,0
0.019650268652956368,Low Risk,No action needed,0
0.700490158785146,High Risk,Send onboarding assistance email,1
0.20677293390939055,Low Risk,No action needed,0
0.8107772650175139,High Risk,Send onboarding assistance email,1
0.7704460913017875,High Risk,Send onboarding assistance email,1
0.7854295982696259,High Risk,Send onboarding assistance email,1
0.888021661660803,High Risk,Send onboarding assistance email,1
0.012861157972187193,Low Risk,No action needed,0
0.3902445663896719,Low Risk,No action needed,1
0.08356201390605682,Low Risk,No action needed,0
0.6312306768365349,Medium Risk,Offer service bundle discount,1
0.608384504993597,Medium Risk,Offer service bundle discount,1
0.01969909703860725,Low Risk,No action needed,0
0.7621342369936999,High Risk,Send onboarding assistance email,1
0.2049322465461702,Low Risk,No action needed,0
0.12605994950275318,Low Risk,No action needed,0
0.22418936224661642,Low Risk,No action needed,0
0.495253552976332,Medium Risk,Send re-engagement email,0
0.2629422175376213,Low Risk,No action needed,0
0.7792904664174738,High Risk,Assign dedicated support agent,1
0.6922783760727775,Medium Risk,Send onboarding assistance email,0
0.0024978289732881464,Low Risk,No action needed,0
0.7524634786404603,High Risk,Send onboarding assistance email,0
0.3520202523171847,Low Risk,No action needed,0
0.0175822253958911,Low Risk,No action needed,0
0.03532312844999796,Low Risk,No action needed,0
0.07826028775573868,Low Risk,No action needed,0
0.04467566808074753,Low Risk,No action needed,0
0.45968288650620104,Medium Risk,Send re-engagement email,0
0.014916913024929075,Low Risk,No action needed,0
0.21526845037558495,Low Risk,No action needed,0
0.9152474779144691,High Risk,Send onboarding assistance email,1
0.9410463410173067,High Risk,Assign dedicated support agent,1
0.279255845132638,Low Risk,No action needed,0
0.1512203483834286,Low Risk,No action needed,0
0.45889203100340076,Medium Risk,Send re-engagement email,1
0.12416297816182502,Low Risk,No action needed,0
0.1997933749926705,Low Risk,No action needed,0
0.028566941534772017,Low Risk,No action needed,0
0.5981611059804703,Medium Risk,Send re-engagement email,1
0.14988812445777858,Low Risk,No action needed,0
0.38984345037682516,Low Risk,No action needed,0
0.5458262678306587,Medium Risk,Send re-engagement email,1
0.7604119173244378,High Risk,Send onboarding assistance email,1
0.6405607518761256,Medium Risk,Send onboarding assistance email,0
0.3846485108149968,Low Risk,No action needed,0
0.48722790284620565,Medium Risk,Send re-engagement email,0
0.027381503297124,Low Risk,No action needed,0
0.1924883248441924,Low Risk,No action needed,0
0.3918624164412947,Low Risk,No action needed,1
0.8409311750384815,High Risk,Assign dedicated support agent,1
0.6438320729182508,Medium Risk,Offer service bundle discount,0
0.053461363959441746,Low Risk,No action needed,0
0.1125242307373965,Low Risk,No action needed,0
0.004988160452122264,Low Risk,No action needed,0
0.8613580230273477,High Risk,Assign dedicated support agent,0
0.46617375897472635,Medium Risk,Send re-engagement email,1
0.028515370156919947,Low Risk,No action needed,0
0.1379245250242735,Low Risk,No action needed,0
0.4847582033214768,Medium Risk,Send re-engagement email,0
0.011503562116268927,Low Risk,No action needed,0
0.10720738452073002,Low Risk,No action needed,0
0.5256998060191203,Medium Risk,Send re-engagement email,0
0.04543462209952523,Low Risk,No action needed,0
0.01923286344351659,Low Risk,No action needed,0
0.3484497362400197,Low Risk,No action needed,0
0.49357065635139896,Medium Risk,Send re-engagement email,0
0.2264802244062145,Low Risk,No action needed,0
0.5934870749229545,Medium Risk,Send re-engagement email,1
0.01917697677751672,Low Risk,No action needed,0
0.26410548648943194,Low Risk,No action needed,0
0.8172617294083111,High Risk,Send onboarding assistance email,1
0.050583474565359055,Low Risk,No action needed,0
0.02059531864334871,Low Risk,No action needed,0
0.345525726370616,Low Risk,No action needed,0
0.013559614435314376,Low Risk,No action needed,0
0.49209039657474685,Medium Risk,Send re-engagement email,0
0.024399687002926634,Low Risk,No action needed,0
0.7129675882165586,High Risk,Assign dedicated support agent,1
0.5773362003398868,Medium Risk,Send re-engagement email,1
0.2680079265964125,Low Risk,No action needed,1
0.8894812376010031,High Risk,Assign dedicated support agent,0
0.17726398255898235,Low Risk,No action needed,0
0.3539923929393401,Low Risk,No action needed,0
0.6156042600317643,Medium Risk,Send onboarding assistance email,0
0.0473600355541226,Low Risk,No action needed,0
0.7235705908052681,High Risk,Assign dedicated support agent,1
0.026587314622492197,Low Risk,No action needed,0
0.10910110131723938,Low Risk,No action needed,0
0.03318467016307494,Low Risk,No action needed,0
0.6476236175445983,Medium Risk,Send onboarding assistance email,0
0.42739991794984517,Medium Risk,Send re-engagement email,0
0.13551089417714046,Low Risk,No action needed,0
0.7173698482904252,High Risk,Send onboarding assistance email,0
0.018384420519075993,Low Risk,No action needed,0
0.7393328223654074,High Risk,Send onboarding assistance email,0
0.5388967567332239,Medium Risk,Send re-engagement email,1
0.0036674867912676904,Low Risk,No action needed,0
0.3859670090841903,Low Risk,No action needed,0
0.15523529080396709,Low Risk,No action needed,0
0.8723128418599022,High Risk,Assign dedicated support agent,1
0.20598716779234524,Low Risk,No action needed,0
0.4351907053060667,Medium Risk,Send re-engagement email,1
0.2730578034351274,Low Risk,No action needed,0
0.5097658762824744,Medium Risk,Send re-engagement email,0
0.9029719055581289,High Risk,Assign dedicated support agent,1
0.9338836522492204,High Risk,Assign dedicated support agent,1
0.6289246267335077,Medium Risk,Offer service bundle discount,0
0.05544647620212176,Low Risk,No action needed,0
0.20450284320384465,Low Risk,No action needed,0
0.6234603518866113,Medium Risk,Offer service bundle discount,0
0.3909182973892872,Low Risk,No action needed,0
0.3389820334671181,Low Risk,No action needed,0
0.13791064851173546,Low Risk,No action needed,0
0.4436642660578521,Medium Risk,Send re-engagement email,0
0.6251723465782131,Medium Risk,Send onboarding assistance email,0
0.05982666877281624,Low Risk,No action needed,0
0.3655662825743187,Low Risk,No action needed,1
0.23698731120446467,Low Risk,No action needed,0
